X,Y,Z,Yaw,Pitch,Roll
0.135967163,-0.034079877,-0.019836844,-33.74429371,8.004542857,0.910114286
0.13733161,-0.031838419,-0.016396073,-33.74667881,8.030244444,0.858711111
0.138748685,-0.029506887,-0.01289008,-33.74938849,8.056149206,0.806901587
0.140218917,-0.027084443,-0.00931842,-33.75242629,8.082257143,0.754685714
0.141742836,-0.02457025,-0.005680646,-33.75579577,8.108568254,0.702063492
0.143320973,-0.02196347,-0.001976312,-33.75950049,8.13508254,0.649034921
0.144953856,-0.019263264,0.001795027,-33.763544,8.1618,0.5956
0.146642016,-0.016468795,0.005633819,-33.76792986,8.188720635,0.54175873
0.148385983,-0.013579224,0.009540509,-33.77266163,8.215844444,0.487511111
0.150186286,-0.010593714,0.013515543,-33.77774286,8.243171429,0.432857143
0.152043455,-0.007511427,0.017559367,-33.7831771,8.270701587,0.377796825
0.153958019,-0.004331525,0.021672428,-33.78896792,8.298434921,0.322330159
0.15593051,-0.00105317,0.025855172,-33.79511886,8.326371429,0.266457143
0.157961455,0.002324476,0.030108044,-33.80163348,8.354511111,0.210177778
0.160051386,0.00580225,0.034431491,-33.80851534,8.382853968,0.153492063
0.162200832,0.009380992,0.038825958,-33.815768,8.4114,0.0964
0.164410322,0.013061538,0.043291893,-33.82339501,8.440149206,0.038901587
0.166680387,0.016844727,0.047829741,-33.83139992,8.469101587,-0.019003175
0.169011557,0.020731397,0.052439948,-33.83978629,8.498257143,-0.077314286
0.17140436,0.024722384,0.05712296,-33.84855767,8.527615873,-0.136031746
0.173859327,0.028818529,0.061879224,-33.85771763,8.557177778,-0.195155556
0.176376987,0.033020667,0.066709185,-33.86726971,8.586942857,-0.254685714
0.178957871,0.037329638,0.07161329,-33.87721748,8.616911111,-0.314622222
0.181602509,0.041746279,0.076591984,-33.88756449,8.64708254,-0.374965079
0.184311429,0.046271429,0.081645714,-33.89831429,8.677457143,-0.435714286
