X,Y,Z,Yaw,Pitch,Roll
0.1035072,0.0504376,-0.0635408,213.4056,-8.5151,-0.24
0.106419808,0.046421878,-0.057277271,213.4050877,-8.49061746,-0.288965079
0.10945079,0.042228222,-0.050887106,213.4042721,-8.465931746,-0.338336508
0.112601316,0.037854914,-0.044369391,213.4031497,-8.441042857,-0.388114286
0.115872556,0.033300236,-0.037723211,213.401717,-8.415950794,-0.438298413
0.119265679,0.028562469,-0.030947654,213.3999704,-8.390655556,-0.488888889
0.122781856,0.023639896,-0.024041806,213.3979063,-8.365157143,-0.539885714
0.126422255,0.018530797,-0.017004753,213.3955212,-8.339455556,-0.591288889
0.130188047,0.013233456,-0.009835582,213.3928115,-8.313550794,-0.643098413
0.1340804,0.007746152,-0.002533378,213.3897737,-8.287442857,-0.695314286
0.138100486,0.002067169,0.004902772,213.3864042,-8.261131746,-0.747936508
0.142249473,-0.003805212,0.012473781,213.3826995,-8.23461746,-0.800965079
0.146528531,-0.00987271,0.020180563,213.378656,-8.2079,-0.8544
0.15093883,-0.016137043,0.028024032,213.3742701,-8.180979365,-0.90824127
0.155481539,-0.022599929,0.036005102,213.3695384,-8.153855556,-0.962488889
0.160157829,-0.029263086,0.044124686,213.3644571,-8.126528571,-1.017142857
0.164968868,-0.036128232,0.052383697,213.3590229,-8.098998413,-1.072203175
0.169915826,-0.043197087,0.06078305,213.3532321,-8.071265079,-1.127669841
0.174999873,-0.050471367,0.069323659,213.3470811,-8.043328571,-1.183542857
0.180222179,-0.057952792,0.078006435,213.3405665,-8.015188889,-1.239822222
0.185583914,-0.06564308,0.086832295,213.3336847,-7.986846032,-1.296507937
0.191086246,-0.073543949,0.09580215,213.326432,-7.9583,-1.3536
0.196730347,-0.081657117,0.104916916,213.318805,-7.929550794,-1.411098413
0.202517384,-0.089984302,0.114177504,213.3108001,-7.900598413,-1.469003175
0.208448528,-0.098527224,0.12358483,213.3024137,-7.871442857,-1.527314286
0.21452495,-0.107287599,0.133139807,213.2936423,-7.842084127,-1.586031746
0.220747817,-0.116267147,0.142843348,213.2844824,-7.812522222,-1.645155556
0.2271183,-0.125467586,0.152696367,213.2749303,-7.782757143,-1.704685714
0.233637569,-0.134890633,0.162699777,213.2649825,-7.752788889,-1.764622222
0.240306794,-0.144538008,0.172854493,213.2546355,-7.72261746,-1.824965079
0.247127143,-0.154411429,0.183161429,213.2438857,-7.692242857,-1.885714286
